# #pres-data,#real-data
0.11,0.00
0.09,0.00
0.07,0.00
0.08,0.00
0.10,0.00
0.12,0.00
0.23,0.00
0.43,0.00
0.99,0.00
1.06,0.00
0.82,0.00
0.37,0.00
0.21,0.00
0.20,0.00
0.20,0.00
0.21,0.00
0.18,0.00
0.27,0.00
0.26,0.00
0.25,0.00
0.90,0.00
0.80,0.00
0.61,0.00
0.19,0.00
0.10,0.00
0.29,0.00
0.21,0.00
0.23,0.00
0.19,0.00
0.27,0.00
0.23,0.00
0.39,0.00
0.96,0.00
0.98,0.00
0.74,0.00
0.33,0.00
0.20,0.00
0.20,0.00
0.22,0.00
0.23,0.00
0.18,0.00
0.20,0.00
0.22,0.00
0.41,0.00
0.87,0.00
0.88,0.00
0.79,0.00
0.40,0.00
0.26,0.00
0.27,0.00
0.27,0.00
0.25,0.00
0.17,0.00
0.14,0.00
0.12,0.00
0.24,0.00
0.53,0.00
0.68,0.00
3.11,0.00
9.27,0.00
2.86,0.00
0.66,0.00
0.56,0.00
0.94,0.00
2.32,0.00
1.95,0.00
0.60,0.00
0.39,0.00
0.99,0.00
2.75,0.00
104.73,0.00
137.56,0.00
38.48,0.00
2.58,0.00
2.76,0.00
11.57,188.67
154.48,188.67
214.38,188.67
214.01,94.33
211.55,283.00
210.62,377.33
208.36,283.00
206.06,188.67
225.43,188.67
209.84,188.67
197.77,188.67
194.21,0.00
1.67,0.00
1.83,0.00
1.36,0.00
1.44,0.00
9.99,0.00
7.50,0.00
6.59,0.00
5.40,0.00
2.04,0.00
2.71,0.00
2.39,0.00
2.91,94.33
5.58,0.00
2.59,0.00
3.95,0.00
5.69,0.00
5.41,0.00
6.28,0.00
3.20,94.33
1.53,0.00
1.73,0.00
6.97,0.00
8.33,0.00
5.95,0.00
2.62,0.00
0.69,0.00
0.50,0.00
0.52,0.00
1.40,0.00
4.41,0.00
6.78,0.00
2.47,0.00
0.91,0.00
0.27,0.00
0.07,0.00
0.09,0.00
0.10,0.00
0.19,0.00
0.31,0.00
0.43,0.00
1.16,0.00
0.72,94.33
0.38,0.00
0.49,0.00
0.34,0.00
12.14,0.00
20.86,0.00
3.43,94.33
3.16,0.00
11.90,94.33
16.45,0.00
0.81,94.33
0.82,0.00
1.03,0.00
2.52,94.33
5.59,0.00
0.81,94.33
0.67,0.00
0.69,94.33
1.58,94.33
1.12,0.00
2.63,0.00
5.00,0.00
6.82,0.00
6.32,0.00
4.16,94.33
5.81,0.00
7.28,0.00
10.38,0.00
9.41,0.00
10.18,94.33
6.86,0.00
3.61,0.00
1.98,0.00
1.46,0.00
1.46,0.00
3.92,0.00
5.51,0.00
6.36,0.00
2.26,0.00
0.63,0.00
0.39,0.00
0.62,0.00
1.10,94.33
1.83,0.00
1.23,0.00
1.14,0.00
0.94,0.00
2.29,0.00
4.31,0.00
3.63,0.00
1.89,0.00
0.64,0.00
0.39,0.00
0.31,0.00
0.22,0.00
0.37,0.00
0.10,0.00
2.14,0.00
0.32,0.00
1.58,0.00
7.80,0.00
4.79,0.00
2.32,94.33
1.26,0.00
0.55,0.00
0.32,0.00
0.64,0.00
15.07,0.00
23.68,0.00
18.15,0.00
13.36,0.00
5.74,0.00
6.85,0.00
12.08,0.00
11.71,0.00
12.50,0.00
10.30,0.00
12.22,0.00
16.08,0.00
15.89,0.00
15.29,283.00
21.22,94.33
22.13,0.00
20.03,0.00
20.01,0.00
19.74,0.00
22.44,0.00
20.64,0.00
20.94,0.00
21.53,0.00
11.05,94.33
3.36,0.00
11.70,0.00
15.16,0.00
36.38,0.00
46.02,0.00
41.92,0.00
31.97,0.00
25.08,0.00
26.30,94.33
23.40,0.00
20.38,0.00
13.19,94.33
7.36,0.00
9.71,0.00
7.64,0.00
11.58,0.00
28.17,0.00
34.81,0.00
32.24,0.00
33.90,0.00
29.57,0.00
26.32,0.00
18.34,94.33
7.24,0.00
4.07,0.00
2.76,94.33
2.69,0.00
7.89,0.00
10.86,0.00
11.78,0.00
19.61,0.00
14.05,0.00
6.17,0.00
17.52,0.00
15.24,0.00
10.99,0.00
26.20,0.00
5.79,0.00
36.05,0.00
30.53,0.00
3.26,0.00
1.44,0.00
0.31,0.00
0.18,0.00
0.12,0.00
0.12,0.00
0.24,0.00
0.10,0.00
0.59,0.00
0.73,0.00
2.47,0.00
0.09,0.00
0.93,0.00
0.27,0.00
0.25,0.00
0.04,0.00
0.07,0.00
0.14,0.00
0.16,0.00
0.30,0.00
0.80,0.00
1.36,0.00
1.47,0.00
0.67,0.00
0.24,0.00
0.12,0.00
0.11,0.00
0.10,0.00
0.16,0.00
0.46,0.00
0.44,0.00
0.56,0.00
0.76,0.00
1.27,0.00
1.50,0.00
1.08,0.00
0.43,0.00
0.20,0.00
0.18,0.00
0.22,0.00
0.34,0.00
0.27,0.00
0.37,0.00
0.47,0.00
1.03,0.00
1.73,0.00
1.59,0.00
1.03,0.00
0.43,0.00
0.23,0.00
0.22,0.00
0.24,0.00
0.26,0.00
0.19,0.00
0.23,0.00
0.31,0.00
0.81,0.00
1.37,0.00
1.35,0.00
1.33,0.00
0.96,0.00
0.44,0.00
0.32,0.00
0.28,0.00
0.23,0.00
0.17,0.00
0.15,0.00
0.13,0.00
0.29,0.00
0.55,0.00
0.81,0.00
19.44,0.00
38.85,0.00
8.49,0.00
0.93,0.00
0.63,0.00
1.10,0.00
6.08,0.00
8.19,0.00
0.91,0.00
0.47,0.00
1.18,0.00
5.04,0.00
107.25,0.00
142.10,0.00
45.65,0.00
4.56,0.00
4.85,0.00
71.24,0.00
162.76,0.00
139.50,0.00
43.71,0.00
2.83,0.00
4.33,0.00
33.53,0.00
140.43,0.00
162.72,0.00
54.15,0.00
27.11,0.00
51.90,0.00
93.24,0.00
110.08,0.00
88.76,0.00
40.97,188.67
69.86,0.00
63.69,283.00
72.21,0.00
78.81,188.67
75.96,377.33
64.61,94.33
66.00,94.33
73.56,94.33
15.65,188.67
1.37,283.00
3.77,283.00
7.14,0.00
9.48,0.00
18.86,0.00
29.35,0.00
47.61,0.00
63.07,0.00
76.48,0.00
85.14,0.00
91.61,0.00
92.33,94.33
79.10,0.00
62.62,0.00
56.28,0.00
56.33,0.00
66.57,0.00
64.81,0.00
62.69,0.00
57.76,0.00
48.03,0.00
50.54,0.00
60.70,0.00
55.48,0.00
25.44,0.00
38.19,0.00
60.11,0.00
66.40,0.00
59.87,94.33
27.14,0.00
53.58,94.33
67.62,94.33
63.16,0.00
39.06,0.00
2.16,0.00
16.24,0.00
17.20,0.00
11.61,0.00
4.46,0.00
7.85,0.00
19.78,0.00
0.46,0.00
2.84,0.00
0.45,0.00
0.96,0.00
1.03,0.00
0.46,0.00
3.86,94.33
0.35,0.00
0.42,0.00
3.71,0.00
2.61,94.33
2.19,0.00
1.79,0.00
1.56,0.00
1.51,94.33
1.34,0.00
0.79,0.00
0.57,94.33
0.58,0.00
8.99,0.00
14.27,94.33
14.48,0.00
12.87,0.00
10.39,0.00
7.87,0.00
9.59,0.00
19.48,0.00
33.19,0.00
32.81,0.00
25.47,0.00
1.42,0.00
5.36,0.00
8.65,0.00
10.47,0.00
24.56,0.00
18.85,0.00
34.01,0.00
29.27,0.00
4.71,0.00
1.94,0.00
2.36,0.00
5.69,0.00
11.20,0.00
8.43,0.00
11.62,0.00
2.00,0.00
2.90,0.00
8.22,0.00
7.98,0.00
3.04,0.00
0.81,0.00
0.43,0.00
0.55,0.00
0.31,0.00
2.51,0.00
11.83,0.00
9.54,0.00
0.76,0.00
8.47,0.00
12.38,0.00
5.79,0.00
2.37,0.00
0.75,0.00
0.32,0.00
0.54,0.00
0.75,0.00
0.47,0.00
0.31,0.00
0.37,0.00
3.35,0.00
4.78,0.00
6.62,0.00
8.48,0.00
15.21,0.00
16.27,0.00
7.84,0.00
4.99,94.33
7.85,0.00
10.15,0.00
12.74,0.00
15.75,0.00
16.12,94.33
16.71,0.00
15.89,0.00
18.70,0.00
23.08,94.33
27.51,0.00
31.98,0.00
29.73,0.00
21.62,94.33
35.02,0.00
37.84,0.00
27.31,0.00
22.20,94.33
23.66,0.00
23.75,0.00
29.14,0.00
37.92,94.33
42.78,0.00
44.22,0.00
39.44,0.00
33.78,0.00
28.41,0.00
28.68,94.33
28.19,94.33
14.99,0.00
6.54,0.00
8.08,0.00
13.65,0.00
25.64,0.00
43.42,0.00
40.31,0.00
34.34,94.33
34.74,0.00
38.46,0.00
37.66,0.00
34.53,0.00
41.29,94.33
29.86,0.00
24.93,94.33
15.80,94.33
5.24,94.33
7.56,0.00
10.90,0.00
3.44,0.00
0.80,0.00
0.32,0.00
0.25,94.33
0.21,0.00
0.90,0.00
22.12,0.00
10.33,0.00
2.37,0.00
0.38,0.00
31.40,0.00
21.19,0.00
0.28,0.00
0.20,0.00
1.79,0.00
1.35,0.00
0.74,0.00
0.27,0.00
2.74,0.00
22.02,0.00
14.81,0.00
4.73,0.00
1.65,0.00
0.57,0.00
0.34,0.00
0.24,0.00
0.17,0.00
0.22,0.00
0.48,0.00
0.18,0.00
0.19,0.00
0.27,0.00
0.14,0.00
0.72,0.00
1.10,0.00
1.05,0.00
0.43,0.00
0.26,0.00
0.37,0.00
1.35,0.00
2.52,0.00
2.20,0.00
1.85,0.00
5.00,0.00
4.29,0.00
2.22,0.00
0.19,0.00
0.10,0.00
0.10,0.00
0.13,0.00
0.17,0.00
0.17,94.33
0.37,0.00
0.57,0.00
1.03,0.00
3.47,0.00
12.58,0.00
15.17,0.00
5.83,0.00
1.34,0.00
0.61,0.00
0.41,0.00
0.35,0.00
0.33,0.00
0.48,0.00
0.59,0.00
0.85,0.00
1.27,0.00
1.50,0.00
0.89,0.00
0.30,0.00
0.18,0.00
0.21,0.00
0.31,0.00
0.34,0.00
0.39,0.00
0.29,0.00
0.23,0.00
0.37,0.00
0.81,0.00
2.59,0.00
36.27,0.00
28.34,0.00
7.19,0.00
1.33,0.00
0.61,0.00
1.35,0.00
5.14,0.00
5.97,0.00
1.09,0.00
0.40,0.00
1.13,0.00
12.77,0.00
123.10,0.00
153.50,0.00
51.98,0.00
134.65,0.00
192.90,0.00
77.97,0.00
53.89,0.00
109.04,0.00
16.91,0.00
2.76,0.00
5.56,0.00
74.11,0.00
142.66,0.00
140.97,0.00
70.90,0.00
69.26,0.00
80.89,0.00
94.48,0.00
95.28,0.00
66.64,0.00
28.28,0.00
15.41,0.00
19.32,0.00
44.42,94.33
84.14,283.00
80.63,188.67
64.02,0.00
79.26,188.67
100.42,283.00
100.45,283.00
88.22,94.33
83.53,94.33
83.28,0.00
104.58,0.00
110.87,0.00
20.06,0.00
1.33,0.00
2.34,0.00
1.18,0.00
3.80,94.33
15.50,0.00
5.77,0.00
7.66,0.00
6.22,0.00
6.31,0.00
11.82,0.00
13.10,0.00
7.98,0.00
2.59,0.00
1.38,0.00
2.57,0.00
4.50,0.00
7.35,0.00
9.64,0.00
8.22,0.00
6.68,0.00
3.79,0.00
5.12,0.00
8.88,0.00
7.99,0.00
2.50,0.00
0.83,0.00
0.72,0.00
0.60,0.00
1.03,0.00
2.06,0.00
2.67,94.33
2.76,0.00
1.14,0.00
0.76,0.00
0.91,0.00
1.43,0.00
0.39,0.00
0.44,0.00
46.96,0.00
19.58,0.00
6.36,0.00
0.51,0.00
0.39,0.00
0.23,0.00
3.71,94.33
4.05,0.00
5.64,94.33
4.02,0.00
1.89,0.00
0.66,0.00
0.27,94.33
0.52,0.00
9.07,0.00
13.78,0.00
14.80,94.33
21.82,0.00
12.49,0.00
7.62,0.00
4.72,0.00
3.97,0.00
4.32,0.00
3.79,0.00
1.73,0.00
2.02,0.00
2.73,0.00
3.51,0.00
2.11,0.00
3.59,0.00
3.93,0.00
7.05,0.00
9.31,0.00
10.77,0.00
8.24,0.00
1.57,0.00
0.20,0.00
0.18,0.00
0.96,0.00
1.69,0.00
5.18,0.00
13.21,0.00
16.02,0.00
13.26,0.00
10.83,0.00
9.88,0.00
12.28,0.00
10.08,0.00
5.98,0.00
0.59,0.00
0.79,0.00
1.61,0.00
11.71,0.00
0.30,0.00
0.44,0.00
5.71,0.00
10.41,0.00
10.35,0.00
8.40,0.00
0.73,0.00
0.41,0.00
0.22,0.00
0.48,0.00
0.68,0.00
0.32,0.00
3.38,0.00
4.10,0.00
5.66,0.00
7.48,0.00
10.36,0.00
20.39,0.00
18.59,94.33
18.00,0.00
13.59,0.00
15.59,0.00
25.82,0.00
39.25,0.00
47.40,0.00
41.64,0.00
29.96,0.00
17.67,0.00
16.79,0.00
15.64,0.00
14.59,0.00
21.02,0.00
26.79,0.00
22.05,0.00
29.78,94.33
28.62,94.33
25.34,0.00
27.41,94.33
24.56,0.00
20.31,0.00
46.92,0.00
77.57,0.00
66.48,0.00
44.51,0.00
29.78,0.00
21.91,94.33
19.61,94.33
14.16,0.00
8.54,0.00
19.55,0.00
30.82,0.00
38.39,0.00
44.23,94.33
28.34,0.00
18.99,0.00
25.31,0.00
32.52,0.00
31.81,0.00
17.15,0.00
4.87,0.00
1.69,0.00
1.48,0.00
0.47,0.00
2.30,0.00
6.74,0.00
4.02,0.00
1.12,0.00
0.34,0.00
0.11,0.00
0.10,0.00
0.27,0.00
0.46,0.00
3.02,94.33
8.89,0.00
7.39,0.00
11.07,0.00
8.83,0.00
7.05,0.00
2.13,0.00
0.75,0.00
1.34,0.00
5.56,0.00
7.55,0.00
4.10,0.00
4.94,0.00
6.11,0.00
19.41,0.00
22.94,0.00
12.23,0.00
6.10,0.00
0.99,0.00
0.26,0.00
0.18,0.00
0.15,0.00
0.41,0.00
0.85,0.00
2.72,0.00
3.35,0.00
3.82,0.00
6.34,0.00
5.68,0.00
1.63,0.00
0.38,0.00
0.12,0.00
0.10,0.00
0.15,0.00
0.22,0.00
0.37,0.00
0.83,0.00
1.69,0.00
2.75,0.00
4.73,0.00
3.64,0.00
1.10,0.00
0.25,0.00
0.09,0.00
0.09,0.00
0.18,0.00
0.43,0.00
0.96,0.00
1.25,0.00
0.96,0.00
1.80,0.00
3.76,0.00
4.17,0.00
1.52,0.00
0.38,0.00
0.14,0.00
0.15,0.00
0.27,0.00
0.23,0.00
0.30,0.00
0.25,0.00
0.31,0.00
0.83,0.00
1.69,0.00
3.74,0.00
4.31,0.00
2.18,0.00
0.71,0.00
0.42,0.00
0.52,0.00
0.33,0.00
0.26,0.00
0.16,0.00
0.14,0.00
0.39,0.00
1.61,0.00
12.51,0.00
17.12,0.00
12.41,0.00
6.45,0.00
3.57,0.00
3.25,0.00
8.09,0.00
22.22,0.00
17.69,0.00
5.37,0.00
3.11,0.00
5.41,0.00
37.91,0.00
61.97,0.00
46.86,0.00
28.97,0.00
20.31,0.00
31.74,0.00
56.46,0.00
56.26,0.00
39.42,0.00
15.39,0.00
12.10,0.00
20.08,0.00
45.14,0.00
60.20,0.00
44.82,0.00
33.93,0.00
36.84,0.00
42.52,0.00
41.94,0.00
33.10,0.00
27.88,0.00
22.78,94.33
31.11,94.33
39.22,94.33
31.01,94.33
18.28,0.00
16.33,94.33
14.47,0.00
15.58,0.00
21.42,0.00
38.66,0.00
49.69,94.33
42.48,0.00
46.03,0.00
45.73,94.33
46.34,0.00
42.11,94.33
35.52,0.00
32.28,0.00
33.12,0.00
37.78,0.00
42.25,0.00
52.93,0.00
66.53,0.00
67.78,0.00
9.09,94.33
50.46,0.00
57.66,0.00
102.67,94.33
64.13,0.00
35.30,0.00
7.14,0.00
12.79,0.00
29.20,94.33
35.91,0.00
42.15,0.00
18.16,0.00
17.30,0.00
25.64,0.00
30.66,0.00
37.19,0.00
18.64,0.00
10.71,0.00
13.36,0.00
18.66,94.33
20.94,188.67
18.95,188.67
17.69,0.00
10.35,0.00
11.44,0.00
19.62,0.00
55.73,0.00
84.90,0.00
86.97,0.00
95.69,0.00
76.96,0.00
55.55,94.33
74.89,0.00
86.39,0.00
86.22,0.00
40.68,0.00
36.33,0.00
38.97,0.00
41.95,94.33
59.33,0.00
3.79,0.00
2.45,0.00
4.55,0.00
6.85,0.00
9.97,0.00
2.71,0.00
3.66,0.00
37.22,94.33
26.87,0.00
1.13,0.00
4.13,0.00
46.73,0.00
4.59,0.00
69.84,0.00
54.84,0.00
39.34,0.00
58.79,0.00
0.73,0.00
65.55,0.00
2.00,0.00
1.72,0.00
0.98,0.00
1.12,0.00
1.89,0.00
1.77,0.00
0.42,0.00
41.07,0.00
54.13,0.00
58.54,0.00
63.03,0.00
28.26,94.33
41.49,0.00
13.71,0.00
6.50,0.00
7.58,0.00
4.48,188.67
7.01,0.00
4.06,0.00
2.75,94.33
5.82,0.00
8.13,0.00
14.39,0.00
32.67,0.00
43.92,94.33
31.62,0.00
35.05,0.00
30.26,0.00
32.88,0.00
49.09,0.00
57.42,0.00
57.42,94.33
50.14,0.00
25.32,0.00
55.32,94.33
52.78,94.33
47.35,0.00
62.68,0.00
60.01,0.00
56.66,0.00
72.79,94.33
74.68,0.00
67.21,94.33
44.04,0.00
40.44,0.00
42.56,94.33
57.07,0.00
53.58,0.00
65.62,94.33
61.58,0.00
78.27,471.67
68.76,0.00
79.59,0.00
72.29,0.00
64.55,283.00
43.78,0.00
31.59,283.00
23.37,94.33
15.96,94.33
20.49,94.33
15.70,0.00
28.55,0.00
46.77,188.67
58.42,0.00
59.20,188.67
53.67,0.00
18.70,94.33
12.89,94.33
30.86,0.00
44.05,0.00
23.29,0.00
0.33,94.33
0.64,94.33
6.90,0.00
52.33,0.00
60.63,188.67
65.45,0.00
81.80,0.00
81.00,0.00
51.37,0.00
59.25,94.33
33.80,0.00
36.50,0.00
52.63,0.00
12.05,0.00
20.75,0.00
13.50,0.00
15.81,0.00
17.78,0.00
15.61,94.33
10.25,0.00
3.84,0.00
5.52,0.00
6.43,0.00
31.60,0.00
24.79,94.33
18.81,0.00
2.84,0.00
1.21,0.00
0.51,0.00
2.36,0.00
5.39,0.00
5.33,0.00
0.52,0.00
0.23,0.00
0.23,0.00
0.81,0.00
0.81,0.00
2.71,0.00
2.43,0.00
6.75,0.00
8.80,0.00
9.10,0.00
2.37,0.00
0.49,0.00
0.16,0.00
0.16,0.00
0.30,0.00
1.45,0.00
7.15,0.00
6.15,0.00
5.63,0.00
4.64,0.00
10.29,0.00
9.24,0.00
2.73,0.00
0.69,0.00
0.11,0.00
0.10,0.00
0.07,0.00
0.28,0.00
1.19,0.00
0.21,0.00
0.80,0.00
4.19,0.00
10.25,0.00
11.53,0.00
3.55,0.00
0.26,0.00
0.06,0.00
0.03,0.00
0.04,0.00
0.21,0.00
1.26,0.00
0.20,0.00
0.26,0.00
0.72,0.00
1.82,0.00
3.60,0.00
3.51,0.00
1.02,0.00
0.33,0.00
0.29,0.00
0.55,0.00
3.15,0.00
5.35,0.00
2.95,0.00
1.56,0.00
0.98,0.00
2.37,0.00
17.13,0.00
37.08,0.00
47.24,0.00
30.12,0.00
14.46,0.00
16.54,0.00
44.23,0.00
46.25,0.00
39.80,0.00
13.69,0.00
10.25,0.00
15.43,0.00
45.17,0.00
63.29,0.00
54.64,0.00
42.58,0.00
38.51,0.00
40.51,0.00
36.76,0.00
41.84,0.00
37.47,0.00
20.21,0.00
18.35,0.00
34.54,0.00
53.43,0.00
47.58,0.00
35.96,0.00
27.83,0.00
27.00,0.00
28.80,0.00
33.18,0.00
37.22,0.00
36.42,0.00
24.84,0.00
30.69,0.00
36.11,0.00
51.89,0.00
38.94,0.00
20.59,0.00
19.22,0.00
21.00,0.00
23.79,0.00
25.08,0.00
25.90,0.00
28.96,0.00
28.73,0.00
35.92,94.33
39.58,0.00
34.38,94.33
21.20,0.00
10.28,0.00
11.96,0.00
17.30,94.33
13.93,0.00
12.01,94.33
13.67,94.33
13.79,0.00
10.29,188.67
12.58,0.00
20.46,0.00
28.60,0.00
35.51,0.00
42.60,0.00
41.68,0.00
45.93,0.00
62.24,188.67
59.50,0.00
63.37,0.00
63.02,0.00
52.55,94.33
52.15,0.00
60.75,0.00
36.16,0.00
10.55,0.00
4.19,0.00
1.79,0.00
1.25,0.00
1.22,0.00
0.87,0.00
0.50,0.00
0.28,0.00
2.28,0.00
1.00,0.00
2.06,0.00
2.58,0.00
2.94,94.33
7.35,0.00
6.99,0.00
3.79,0.00
0.57,0.00
0.23,0.00
0.22,0.00
0.26,0.00
0.34,0.00
1.30,0.00
0.44,0.00
0.64,94.33
0.55,94.33
0.83,94.33
1.24,0.00
1.47,0.00
0.27,0.00
0.18,0.00
0.98,0.00
29.53,0.00
45.45,0.00
1.02,0.00
5.36,0.00
13.38,0.00
5.34,94.33
1.09,0.00
0.23,0.00
2.90,0.00
34.09,94.33
49.21,0.00
44.19,0.00
45.59,0.00
59.91,0.00
59.50,94.33
76.43,0.00
106.69,94.33
57.21,0.00
42.24,0.00
28.26,0.00
21.33,0.00
40.80,0.00
45.44,0.00
40.38,0.00
45.68,0.00
51.93,0.00
8.36,0.00
5.02,0.00
14.06,0.00
80.94,0.00
65.15,0.00
32.90,0.00
9.42,0.00
7.05,0.00
4.27,0.00
3.87,0.00
3.19,0.00
3.65,0.00
3.86,0.00
13.23,0.00
4.81,94.33
41.18,283.00
34.79,0.00
21.82,0.00
28.53,94.33
52.89,94.33
26.42,0.00
59.34,188.67
41.92,94.33
27.27,94.33
29.97,0.00
29.71,94.33
27.78,0.00
42.32,94.33
46.09,0.00
66.63,0.00
95.42,94.33
59.40,94.33
29.99,0.00
33.19,0.00
34.62,0.00
34.42,94.33
40.25,0.00
36.82,0.00
41.25,94.33
18.27,0.00
20.62,94.33
37.64,377.33
56.25,0.00
60.98,94.33
63.38,0.00
63.75,94.33
67.59,0.00
86.14,94.33
78.54,94.33
62.26,0.00
55.01,0.00
54.76,94.33
57.01,0.00
70.55,0.00
79.07,0.00
70.60,0.00
54.31,0.00
36.44,0.00
31.36,0.00
43.12,0.00
31.29,94.33
2.46,283.00
0.53,94.33
2.79,94.33
3.66,94.33
4.71,0.00
6.00,94.33
2.11,94.33
41.45,0.00
10.37,94.33
17.84,94.33
34.02,0.00
30.29,0.00
28.34,0.00
9.07,0.00
2.55,0.00
1.80,0.00
1.15,0.00
0.60,0.00
4.28,0.00
8.38,0.00
10.65,0.00
1.96,0.00
7.60,0.00
5.36,0.00
22.28,0.00
21.24,0.00
15.62,0.00
9.19,0.00
0.13,0.00
21.08,0.00
23.86,0.00
4.02,0.00
28.09,0.00
28.44,0.00
29.38,0.00
32.93,188.67
7.28,0.00
5.98,0.00
15.76,0.00
5.48,0.00
3.99,0.00
2.23,0.00
0.83,0.00
0.87,0.00
0.37,0.00
6.70,0.00
1.12,0.00
1.19,0.00
0.30,0.00
1.18,0.00
0.06,0.00
0.69,0.00
0.46,0.00
0.69,0.00
0.16,0.00
0.17,0.00
0.09,0.00
0.11,0.00
0.19,0.00
0.15,0.00
0.16,0.00
0.18,0.00
0.21,0.00
0.40,0.00
0.87,0.00
0.96,0.00
0.65,0.00
0.30,0.00
0.14,0.00
0.14,0.00
0.16,0.00
0.12,0.00
0.14,0.00
0.29,0.00
0.28,0.00
0.57,0.00
1.09,0.00
0.98,0.00
0.64,0.00
0.14,0.00
0.08,0.00
0.19,0.00
0.18,0.00
0.09,0.00
0.16,0.00
0.16,0.00
0.14,0.00
0.28,0.00
0.71,0.00
0.73,0.00
0.63,0.00
0.36,0.00
0.30,0.00
0.36,0.00
0.35,0.00
0.20,0.00
0.10,0.00
0.12,0.00
0.12,0.00
0.24,0.00
0.43,0.00
0.70,0.00
2.15,0.00
13.06,0.00
3.80,0.00
0.72,0.00
1.22,0.00
0.97,0.00
0.50,0.00
0.27,0.00
0.26,0.00
0.33,0.00
0.85,0.00
1.81,0.00
90.77,0.00
90.04,0.00
4.80,0.00
0.95,0.00
1.59,0.00
59.32,0.00
146.91,0.00
57.90,0.00
12.54,0.00
1.08,0.00
1.83,0.00
8.88,0.00
118.75,0.00
70.91,0.00
15.30,0.00
54.34,0.00
86.59,0.00
98.98,0.00
106.84,0.00
51.11,0.00
25.52,0.00
29.35,0.00
39.23,0.00
86.95,0.00
117.12,0.00
103.24,0.00
69.52,0.00
55.80,0.00
62.09,188.67
70.25,0.00
80.51,94.33
78.78,377.33
70.64,188.67
75.13,0.00
83.94,283.00
76.33,188.67
74.24,377.33
83.37,188.67
94.59,471.67
99.42,283.00
1.71,0.00
1.78,0.00
3.17,0.00
2.37,0.00
8.13,0.00
5.06,0.00
3.34,0.00
5.10,0.00
4.28,0.00
2.51,0.00
4.62,0.00
5.91,0.00
8.72,0.00
4.35,0.00
2.84,0.00
1.20,0.00
2.42,0.00
2.79,0.00
6.69,0.00
5.08,0.00
1.89,0.00
0.85,0.00
0.15,0.00
0.14,0.00
0.17,0.00
0.08,0.00
0.07,0.00
0.09,0.00
0.05,0.00
0.28,94.33
0.75,94.33
0.47,0.00
0.41,0.00
0.55,0.00
1.63,0.00
0.08,0.00
1.52,0.00
0.04,94.33
0.16,0.00
0.12,0.00
0.10,0.00
0.26,0.00
0.38,0.00
0.13,0.00
1.46,0.00
0.11,0.00
0.05,0.00
0.09,0.00
9.28,94.33
10.39,0.00
12.06,0.00
6.27,0.00
5.03,94.33
5.43,0.00
13.44,0.00
14.54,94.33
16.50,0.00
13.75,94.33
15.87,0.00
15.44,0.00
14.61,0.00
9.51,0.00
5.44,0.00
1.79,0.00
1.20,0.00
1.50,0.00
1.68,0.00
2.35,0.00
6.52,0.00
10.43,0.00
6.74,0.00
7.52,0.00
13.86,0.00
4.62,0.00
28.56,0.00
5.50,0.00
11.46,0.00
5.99,0.00
22.36,0.00
80.12,0.00
77.59,0.00
44.54,94.33
40.46,0.00
33.31,0.00
27.12,0.00
37.24,0.00
0.30,0.00
3.43,0.00
3.65,0.00
0.06,0.00
0.03,0.00
0.06,0.00
0.08,0.00
0.08,0.00
0.05,0.00
0.19,0.00
3.16,0.00
9.48,0.00
10.95,0.00
14.42,0.00
4.57,0.00
9.58,0.00
8.98,0.00
6.64,0.00
15.97,0.00
12.56,0.00
8.26,0.00
9.84,0.00
11.36,0.00
12.55,0.00
13.21,0.00
12.55,0.00
6.94,0.00
6.56,0.00
7.51,0.00
9.37,0.00
23.46,0.00
24.54,0.00
13.90,0.00
12.22,0.00
13.76,94.33
12.76,0.00
14.37,0.00
15.60,0.00
9.21,0.00
7.71,0.00
8.80,0.00
14.97,0.00
16.66,0.00
11.66,0.00
7.79,0.00
6.19,0.00
5.71,0.00
7.43,0.00
5.95,0.00
8.25,0.00
4.79,0.00
3.33,0.00
4.30,0.00
10.38,0.00
36.99,0.00
42.08,0.00
13.96,0.00
5.01,0.00
4.31,0.00
2.64,94.33
24.80,0.00
3.48,0.00
1.24,0.00
0.70,0.00
1.18,0.00
3.39,0.00
8.82,0.00
1.94,94.33
1.74,94.33
20.88,0.00
14.74,0.00
14.63,0.00
51.15,0.00
15.22,0.00
2.99,0.00
1.46,0.00
1.67,94.33
4.94,94.33
54.22,0.00
20.43,0.00
22.70,0.00
9.54,0.00
0.41,0.00
0.55,0.00
0.51,0.00
0.64,0.00
0.79,0.00
1.14,0.00
1.81,0.00
2.25,0.00
1.74,0.00
0.86,0.00
0.45,0.00
0.37,0.00
0.35,0.00
0.32,0.00
0.30,0.00
0.43,0.00
0.42,0.00
0.55,0.00
1.17,0.00
0.85,0.00
0.53,0.00
0.25,0.00
0.16,0.00
0.16,0.00
0.19,0.00
0.27,0.00
0.11,0.00
0.12,94.33
0.10,0.00
0.10,0.00
0.50,0.00
0.92,0.00
0.54,0.00
0.63,0.00
0.24,0.00
0.16,0.00
0.15,0.00
0.23,0.00
0.35,0.00
0.37,0.00
0.40,0.00
0.62,0.00
3.45,0.00
0.56,0.00
0.45,0.00
0.34,0.00
0.36,0.00
0.45,0.00
0.43,0.00
0.32,0.00
0.12,0.00
0.12,0.00
0.17,94.33
0.27,0.00
